Year,GrandPrix,Driver,Team,GridPosition,is_winner,is_top3,points,LapTime,Sector1Time,Sector2Time,Sector3Time,TyreLife,speed,rpm,driver_form,team_performance,track_history
2023,Silverstone,STR,Aston Martin,,0,0,74.0,98.772,29.088,36.951,25.109,32.0,334.0,6568.007496207277,74.0,766.0,34.0
2023,Silverstone,TSU,AlphaTauri,,0,0,17.0,98.9215294117647,29.231,37.22,25.266,20.0,331.0,6613.327780587204,17.0,46.0,32.0
2023,Silverstone,VER,Red Bull Racing,1.0,1,1,575.0,96.82600000000001,28.668,36.344,24.844,33.0,321.0,6493.641937115149,575.0,2005.0,395.5
2023,Silverstone,ZHO,Alfa Romeo,,0,0,6.0,98.8533137254902,29.139,37.007,25.212,24.0,332.0,6476.313442603446,6.0,42.0,0.0
2023,Spain,ALB,Williams,6.0,0,0,27.0,81.458953125,23.312,31.428,23.58,28.0,330.0,6505.487164232382,27.0,57.0,0.0
2023,Spain,ALO,Aston Martin,,0,0,206.0,80.83120000000001,22.892,31.32,23.403,28.0,323.0,6446.084600053544,206.0,634.0,81.0
2023,Spain,BOT,Alfa Romeo,,0,0,10.0,81.800359375,22.949,31.402,23.8,34.0,324.0,6617.0999850052485,10.0,38.0,226.0
2023,Spain,DEV,AlphaTauri,,0,0,0.0,81.11671875,23.188,31.576,23.701,29.0,335.0,6590.617425707232,0.0,57.0,0.0
2023,Spain,GAS,Alpine,,0,0,62.0,80.92195384615384,23.236,31.655,23.352,27.0,318.0,5834.675194098224,62.0,298.0,110.0
2023,Spain,HAM,Mercedes,9.0,0,1,234.0,80.24083076923077,22.514,30.955,23.207,27.0,325.0,6396.14865796971,234.0,993.0,387.5
2023,Spain,HUL,Haas F1 Team,10.0,0,0,9.0,81.345375,22.959,31.631,23.535,22.0,330.0,6661.461403456585,9.0,27.0,0.0
2023,Spain,LEC,Ferrari,2.0,0,0,206.0,80.87029230769231,23.008,31.338,23.545,50.0,333.0,6660.04625635839,206.0,1012.0,159.0
2023,Spain,MAG,Haas F1 Team,,0,0,3.0,81.637921875,23.03,31.319,23.4,23.0,323.0,4087.3112115893755,3.0,33.0,0.0
2023,Spain,NOR,McLaren,7.0,0,0,205.0,81.51409375,22.639,31.053,23.412,28.0,312.0,6676.4440610405445,205.0,701.0,160.0
2023,Spain,OCO,Alpine,,0,0,58.0,80.92389230769231,23.292,31.732,23.701,31.0,318.0,1575.7528631347236,58.0,302.0,74.0
2023,Spain,PER,Red Bull Racing,5.0,0,1,285.0,80.35995384615384,22.941,30.792,22.717,27.0,339.0,6529.4551268703335,285.0,2295.0,190.0
2023,Spain,PIA,McLaren,8.0,0,0,97.0,81.1271875,23.368,31.523,23.57,26.0,323.0,6659.681871345029,97.0,809.0,0.0
2023,Spain,RUS,Mercedes,3.0,0,0,175.0,80.3353076923077,22.868,31.123,23.367,25.0,326.0,6543.401169590643,175.0,1052.0,16.0
2023,Spain,SAI,Ferrari,4.0,0,0,200.0,80.59421538461538,23.283,31.454,23.472,26.0,331.0,6673.738731443995,200.0,1018.0,164.5
2023,Spain,SAR,Williams,,0,0,1.0,81.8018125,23.448,31.851,23.842,29.0,332.0,6489.787518219949,1.0,83.0,0.0
2023,Spain,STR,Aston Martin,,0,0,74.0,80.85416923076923,23.322,31.679,23.645,32.0,334.0,6568.007496207276,74.0,766.0,34.0
2023,Spain,TSU,AlphaTauri,,0,0,17.0,80.8848,23.311,31.628,23.644,32.0,331.0,6613.327780587203,17.0,40.0,32.0
2023,Spain,VER,Red Bull Racing,1.0,1,1,575.0,79.90776923076923,22.706,30.589,23.035,26.0,321.0,6493.64193711515,575.0,2005.0,395.5
2023,Spain,ZHO,Alfa Romeo,,0,0,6.0,80.92824615384616,23.014,31.461,23.558,30.0,332.0,6476.313442603445,6.0,42.0,0.0
2024,Austria,ALB,Williams,6.0,0,0,12.0,72.36459420289856,17.216,31.389,21.258,31.0,332.0,6778.7861728097405,27.0,57.0,27.0
2024,Austria,ALO,Aston Martin,,0,0,70.0,72.90652173913044,17.196,30.127,20.371,34.0,332.0,6574.139326723125,206.0,634.0,143.5
2024,Austria,BOT,Kick Sauber,,0,0,0.0,72.48195652173914,17.298,31.354,21.255,28.0,323.0,6520.751996624575,10.0,0.0,118.0
2024,Austria,GAS,Alpine,,0,0,42.0,72.07792857142857,17.189,30.92,20.989,29.0,291.0,613.127753835026,62.0,298.0,86.0
2024,Austria,HAM,Mercedes,9.0,0,0,223.0,71.58714285714287,17.32,31.111,20.798,32.0,320.0,6861.609415026672,234.0,993.0,310.75
2024,Austria,HUL,Haas F1 Team,10.0,0,0,41.0,71.97808571428573,17.258,31.155,21.177,32.0,325.0,6988.483740694976,9.0,27.0,9.0
2024,Austria,LEC,Ferrari,2.0,0,1,356.0,72.11098571428572,17.158,30.99,20.873,26.0,329.0,6853.181609957506,206.0,1012.0,182.5
2024,Austria,MAG,Haas F1 Team,,0,0,16.0,72.06181428571429,17.174,31.303,21.281,33.0,337.0,6897.80606371116,3.0,65.0,3.0
2024,Austria,NOR,McLaren,7.0,0,1,374.0,71.70925396825398,16.897,30.558,20.511,28.0,327.0,6741.318314698171,205.0,701.0,182.5
2024,Austria,OCO,Alpine,,0,0,23.0,72.19171428571428,17.285,31.062,20.923,28.0,333.0,6429.703926946144,58.0,282.0,66.0
2024,Austria,PER,Red Bull Racing,5.0,0,0,152.0,72.01778571428571,17.08,31.326,21.017,30.0,336.0,6377.578885506766,285.0,2295.0,237.5
2024,Austria,PIA,McLaren,8.0,0,0,292.0,71.25362857142856,17.142,30.749,20.55,26.0,329.0,6820.806485639372,97.0,978.0,97.0
2024,Austria,RIC,RB,,0,0,12.0,72.06371428571428,17.175,31.465,21.312,34.0,327.0,6610.394605183846,42.333333333333336,0.0,115.0
2024,Austria,RUS,Mercedes,3.0,0,0,245.0,71.26281428571428,17.227,30.89,20.738,25.0,310.0,4734.699165184895,175.0,1041.0,95.5
2024,Austria,SAI,Ferrari,4.0,0,0,290.0,71.3125,17.243,30.818,20.859,25.0,323.0,6685.713390193183,200.0,1168.0,182.25
2024,Austria,SAR,Williams,,0,0,0.0,73.3015,17.295,31.487,21.267,29.0,330.0,6660.68686899129,1.0,68.0,1.0
2024,Austria,STR,Aston Martin,,0,0,24.0,72.3463768115942,17.249,31.373,21.105,28.0,328.0,6598.01356197824,74.0,630.0,54.0
2024,Austria,TSU,RB,,0,0,30.0,72.40359420289855,17.43,31.427,21.274,26.0,333.0,6635.8126940116335,17.0,12.0,24.5
2024,Austria,VER,Red Bull Racing,1.0,1,1,437.0,71.68572857142857,16.933,30.279,20.298,28.0,327.0,6758.477592598174,575.0,1872.0,485.25
2024,Austria,ZHO,Kick Sauber,,0,0,4.0,72.806115942029,17.477,31.497,21.139,28.0,330.0,6428.580995147826,6.0,0.0,6.0
2024,Belgium,ALB,Williams,6.0,0,0,12.0,110.31093023255814,30.527,47.911,28.722,21.0,332.0,6778.7861728097405,22.0,41.0,27.0
2024,Belgium,ALO,Aston Martin,,0,0,70.0,110.00990697674419,30.791,47.814,29.032,31.0,332.0,6574.139326723126,160.66666666666666,448.0,143.5
2024,Belgium,BOT,Kick Sauber,,0,0,0.0,110.43993023255815,30.544,47.37,28.795,24.0,323.0,6520.751996624575,6.666666666666667,4.0,118.0
2024,Belgium,GAS,Alpine,,0,0,42.0,110.29886046511628,30.515,47.647,28.829,19.0,291.0,613.127753835026,55.333333333333336,243.0,86.0
2024,Belgium,HAM,Mercedes,9.0,0,0,223.0,108.95037209302326,30.637,46.607,28.799,18.0,320.0,6861.609415026672,230.33333333333334,1052.0,310.75
2024,Belgium,HUL,Haas F1 Team,10.0,0,0,41.0,110.83062790697673,30.541,48.595,29.049,24.0,325.0,6988.483740694977,19.666666666666668,72.0,9.0
2024,Belgium,LEC,Ferrari,2.0,0,1,356.0,109.15527906976743,30.923,46.74,28.823,19.0,329.0,6853.181609957507,256.0,1252.0,182.5
2024,Belgium,MAG,Haas F1 Team,,0,0,16.0,110.30053488372093,30.907,48.028,28.811,27.0,337.0,6897.80606371116,7.333333333333333,110.0,3.0
2024,Belgium,NOR,McLaren,7.0,0,1,374.0,109.09681395348838,30.359,46.633,28.571,15.0,327.0,6741.318314698172,261.3333333333333,1065.0,182.5
2024,Belgium,OCO,Alpine,,0,0,23.0,110.04058139534884,30.418,47.49,28.577,18.0,333.0,6429.703926946144,46.333333333333336,227.0,66.0
2024,Belgium,PER,Red Bull Racing,5.0,0,0,152.0,109.92548837209303,30.765,45.309,28.584,21.0,336.0,6377.578885506766,240.66666666666666,2024.0,237.5
2024,Belgium,PIA,McLaren,8.0,0,0,292.0,108.92941860465116,30.406,46.432,28.419,19.0,329.0,6820.806485639372,162.0,1342.0,97.0
2024,Belgium,RIC,RB,,0,0,12.0,110.06302325581396,30.584,47.543,28.844,24.0,327.0,6610.394605183846,8.0,42.0,60.5
2024,Belgium,RUS,Mercedes,3.0,0,0,245.0,108.89016279069767,30.73,47.172,28.832,34.0,310.0,4734.699165184895,198.33333333333334,1100.0,95.5
2024,Belgium,SAI,Ferrari,4.0,0,0,290.0,109.33872093023255,30.575,46.626,28.794,20.0,323.0,6685.713390193182,230.0,1408.0,182.25
2024,Belgium,SAR,Williams,,0,0,0.0,110.71876744186046,30.52,47.936,28.895,20.0,330.0,6660.68686899129,0.6666666666666666,52.0,1.0
2024,Belgium,STR,Aston Martin,,0,0,24.0,110.24262790697675,30.994,48.086,28.926,32.0,328.0,6598.01356197824,57.333333333333336,444.0,54.0
2024,Belgium,TSU,RB,,0,0,30.0,110.51479069767443,30.914,48.057,28.93,30.0,333.0,6635.8126940116335,21.333333333333332,54.0,24.5
2024,Belgium,VER,Red Bull Racing,1.0,1,1,437.0,109.0484418604651,30.579,46.512,28.639,18.0,327.0,6758.477592598173,529.0,1601.0,485.25
2024,Belgium,ZHO,Kick Sauber,,0,0,4.0,119.36933333333333,31.083,50.332,29.703,5.0,330.0,6428.580995147826,5.333333333333333,4.0,6.0
2024,Hungary,ALB,Williams,6.0,0,0,12.0,85.66938235294117,29.952,29.905,23.231,40.0,332.0,6778.7861728097405,17.0,25.0,27.0
2024,Hungary,ALO,Aston Martin,,0,0,70.0,85.10975362318841,29.409,29.566,23.107,34.0,332.0,6574.139326723125,115.33333333333333,262.0,143.5
2024,Hungary,BOT,Kick Sauber,,0,0,0.0,85.76423529411764,29.753,29.499,23.454,29.0,323.0,6520.751996624575,3.3333333333333335,8.0,118.0
2024,Hungary,GAS,Alpine,,0,0,42.0,86.27053125,29.652,30.046,23.54,28.0,291.0,613.127753835026,48.666666666666664,188.0,86.0
2024,Hungary,HAM,Mercedes,9.0,0,0,223.0,84.15402898550724,29.586,29.15,23.069,30.0,320.0,6861.609415026672,226.66666666666666,1111.0,310.75
2024,Hungary,HUL,Haas F1 Team,10.0,0,0,41.0,85.57723529411766,29.695,29.872,23.143,40.0,325.0,6988.483740694976,30.333333333333332,117.0,9.0
2024,Hungary,LEC,Ferrari,2.0,0,1,356.0,84.20952173913044,29.645,29.025,23.29,30.0,329.0,6853.181609957506,306.0,1492.0,182.5
2024,Hungary,MAG,Haas F1 Team,,0,0,16.0,85.78608823529412,29.687,29.64,23.326,35.0,337.0,6897.80606371116,11.666666666666666,155.0,3.0
2024,Hungary,NOR,McLaren,7.0,0,1,374.0,83.98175362318841,29.438,28.782,22.813,29.0,327.0,6741.318314698171,317.6666666666667,1429.0,182.5
2024,Hungary,OCO,Alpine,,0,0,23.0,85.97804411764706,29.26,29.082,23.268,34.0,333.0,6429.703926946144,34.666666666666664,172.0,66.0
2024,Hungary,PER,Red Bull Racing,5.0,0,0,152.0,84.41072463768116,29.228,28.936,22.747,28.0,336.0,6377.578885506766,196.33333333333334,1753.0,237.5
2024,Hungary,PIA,McLaren,8.0,0,0,292.0,83.98902898550725,29.517,28.881,23.094,30.0,329.0,6820.806485639372,227.0,1706.0,97.0
2024,Hungary,RIC,RB,,0,0,12.0,85.37623529411765,29.736,29.361,23.144,41.0,327.0,6610.394605183846,10.0,84.0,60.5
2024,Hungary,RUS,Mercedes,3.0,0,0,245.0,84.4556811594203,29.202,28.36,22.681,33.0,310.0,4734.699165184895,221.66666666666666,1159.0,95.5
2024,Hungary,SAI,Ferrari,4.0,0,0,290.0,84.24195652173913,29.439,28.843,22.984,26.0,323.0,6685.713390193183,260.0,1648.0,182.25
2024,Hungary,SAR,Williams,,0,0,0.0,85.83760294117647,29.197,28.649,22.577,30.0,330.0,6660.68686899129,0.3333333333333333,36.0,1.0
2024,Hungary,STR,Aston Martin,,0,0,24.0,85.03108695652175,29.482,29.462,23.394,32.0,328.0,6598.01356197824,40.666666666666664,258.0,54.0
2024,Hungary,TSU,RB,,0,0,30.0,84.98843478260869,29.91,29.75,23.449,41.0,333.0,6635.8126940116335,25.666666666666668,96.0,24.5
2024,Hungary,VER,Red Bull Racing,1.0,1,1,437.0,84.27539130434783,29.034,28.844,22.862,28.0,327.0,6758.477592598174,483.0,1330.0,485.25
2024,Hungary,ZHO,Kick Sauber,,0,0,4.0,85.99447058823529,30.032,29.826,23.221,33.0,330.0,6428.580995147826,4.666666666666667,8.0,6.0
2024,Silverstone,ALB,Williams,6.0,0,0,12.0,96.3501568627451,28.644,36.186,24.411,27.0,332.0,6778.7861728097405,12.0,24.0,27.0
2024,Silverstone,ALO,Aston Martin,,0,0,70.0,96.2776862745098,28.694,36.094,24.585,27.0,332.0,6574.139326723124,70.0,212.0,143.5
2024,Silverstone,BOT,Kick Sauber,,0,0,0.0,97.6918,29.24,36.922,24.916,26.0,323.0,6520.751996624575,0.0,12.0,118.0
2024,Silverstone,GAS,Alpine,,0,0,42.0,84.9864,28.94,31.487,23.701,1.0,291.0,613.127753835026,42.0,153.0,86.0
2024,Silverstone,HAM,Mercedes,9.0,0,0,223.0,95.11813725490195,28.689,35.946,24.331,27.0,320.0,6861.609415026672,223.0,1181.0,310.75
2024,Silverstone,HUL,Haas F1 Team,10.0,0,0,41.0,96.12970588235294,28.896,36.157,24.628,26.0,325.0,6988.483740694976,41.0,130.0,9.0
2024,Silverstone,LEC,Ferrari,2.0,0,1,356.0,97.75738,28.93,36.106,24.528,19.0,329.0,6853.181609957506,356.0,1582.0,182.5
2024,Silverstone,MAG,Haas F1 Team,,0,0,16.0,96.73590196078432,28.933,36.532,24.622,27.0,337.0,6897.806063711161,16.0,155.0,3.0
2024,Silverstone,NOR,McLaren,7.0,0,1,374.0,95.24037254901961,28.786,35.883,24.439,27.0,327.0,6741.318314698171,374.0,1624.0,182.5
2024,Silverstone,OCO,Alpine,,0,0,23.0,99.07528571428573,29.139,36.39,24.927,19.0,333.0,6429.703926946144,23.0,172.0,66.0
2024,Silverstone,PER,Red Bull Racing,5.0,0,0,152.0,99.094,28.949,35.978,24.525,19.0,336.0,6377.578885506767,152.0,1615.0,237.5
2024,Silverstone,PIA,McLaren,8.0,0,0,292.0,95.32313725490195,28.853,35.704,24.173,28.0,329.0,6820.806485639372,292.0,1706.0,97.0
2024,Silverstone,RIC,RB,,0,0,12.0,97.08562,29.14,36.632,24.925,26.0,327.0,6610.394605183846,12.0,114.0,115.0
2024,Silverstone,RUS,Mercedes,3.0,0,0,245.0,96.1395625,29.299,36.794,24.917,27.0,310.0,4734.699165184895,245.0,1159.0,95.5
2024,Silverstone,SAI,Ferrari,4.0,0,0,290.0,95.9936862745098,28.55,35.619,24.124,26.0,323.0,6685.713390193183,290.0,1648.0,182.25
2024,Silverstone,SAR,Williams,,0,0,0.0,96.7499411764706,28.81,36.445,24.139,27.0,330.0,6660.68686899129,0.0,36.0,1.0
2024,Silverstone,STR,Aston Martin,,0,0,24.0,96.16705882352942,28.734,36.221,24.57,26.0,328.0,6598.0135619782395,24.0,258.0,54.0
2024,Silverstone,TSU,RB,,0,0,30.0,96.57358823529411,28.893,36.404,24.854,27.0,333.0,6635.8126940116335,30.0,96.0,24.5
2024,Silverstone,VER,Red Bull Racing,1.0,1,1,437.0,95.13358823529411,28.789,35.591,23.979,26.0,327.0,6758.477592598175,437.0,1330.0,485.25
2024,Silverstone,ZHO,Kick Sauber,,0,0,4.0,99.98579591836734,29.163,36.625,24.958,14.0,330.0,6428.580995147826,4.0,8.0,6.0
2024,Spain,ALB,Williams,6.0,0,0,12.0,82.257125,23.468,31.459,23.677,25.0,332.0,6778.7861728097405,12.0,24.0,27.0
2024,Spain,ALO,Aston Martin,,0,0,70.0,81.57084375,22.749,31.55,23.468,27.0,332.0,6574.139326723125,70.0,212.0,143.5
2024,Spain,BOT,Kick Sauber,,0,0,0.0,82.242796875,23.336,31.988,23.79,37.0,323.0,6520.751996624575,0.0,12.0,118.0
2024,Spain,GAS,Alpine,,0,0,42.0,81.16412307692308,23.078,31.681,23.667,28.0,291.0,613.127753835026,42.0,153.0,86.0
2024,Spain,HAM,Mercedes,9.0,0,0,223.0,80.51655384615384,22.564,31.355,23.327,27.0,320.0,6861.609415026672,223.0,1181.0,310.75
2024,Spain,HUL,Haas F1 Team,10.0,0,0,41.0,81.33033846153846,23.178,31.678,23.515,28.0,325.0,6988.483740694976,41.0,130.0,9.0
2024,Spain,LEC,Ferrari,2.0,0,1,356.0,80.57712307692307,22.828,31.195,23.488,24.0,329.0,6853.181609957506,356.0,1582.0,182.5
2024,Spain,MAG,Haas F1 Team,,0,0,16.0,82.25596875,23.515,32.03,23.993,36.0,337.0,6897.80606371116,16.0,155.0,3.0
2024,Spain,NOR,McLaren,7.0,0,1,374.0,80.2845076923077,22.595,31.243,23.246,24.0,327.0,6741.318314698171,374.0,1624.0,182.5
2024,Spain,OCO,Alpine,,0,0,23.0,81.3024,23.191,31.502,23.662,29.0,333.0,6429.703926946144,23.0,172.0,66.0
2024,Spain,PER,Red Bull Racing,5.0,0,0,152.0,81.09440000000001,22.842,31.257,23.414,21.0,336.0,6377.578885506766,152.0,1615.0,237.5
2024,Spain,PIA,McLaren,8.0,0,0,292.0,80.72175384615385,22.982,31.241,23.284,25.0,329.0,6820.806485639372,292.0,1706.0,97.0
2024,Spain,RIC,RB,,0,0,12.0,82.07071875,23.195,31.994,23.855,26.0,327.0,6610.394605183846,12.0,114.0,115.0
2024,Spain,RUS,Mercedes,3.0,0,0,245.0,80.61506153846155,22.797,31.453,23.553,30.0,310.0,4734.699165184895,245.0,1159.0,95.5
2024,Spain,SAI,Ferrari,4.0,0,0,290.0,80.69492307692308,22.978,31.527,23.679,30.0,323.0,6685.713390193183,290.0,1648.0,182.25
2024,Spain,SAR,Williams,,0,0,0.0,82.75533333333334,23.72,32.146,23.963,30.0,330.0,6660.68686899129,0.0,36.0,1.0
2024,Spain,STR,Aston Martin,,0,0,24.0,81.810515625,23.385,31.926,23.808,29.0,328.0,6598.01356197824,24.0,258.0,54.0
2024,Spain,TSU,RB,,0,0,30.0,82.403234375,23.27,31.911,23.879,21.0,333.0,6635.8126940116335,30.0,96.0,24.5
2024,Spain,VER,Red Bull Racing,1.0,1,1,437.0,80.26216923076923,23.032,31.242,23.363,27.0,327.0,6758.477592598174,437.0,1330.0,485.25
2024,Spain,ZHO,Kick Sauber,,0,0,4.0,81.635171875,23.153,31.561,23.591,32.0,330.0,6428.580995147826,4.0,8.0,6.0
2025,Austria,ALB,Williams,6.0,0,0,73.0,78.43221428571428,17.279,31.437,21.728,13.0,334.0,6978.351108640964,12.0,24.0,19.5
2025,Austria,ALO,Aston Martin,,0,0,56.0,72.40004411764706,17.254,31.203,21.26,37.0,336.0,6872.909085590592,70.0,212.0,119.0
2025,Austria,ANT,Mercedes,,0,0,150.0,84.9864,28.94,31.487,23.701,1.0,312.0,3786.213859474639,0.0,1181.0,0.0
2025,Austria,BEA,Haas F1 Team,,0,0,41.0,72.69283823529412,17.256,31.06,21.233,30.0,346.0,7179.608523957176,0.0,130.0,0.0
2025,Austria,BOR,Kick Sauber,,0,0,19.0,72.45520588235294,17.277,30.799,20.771,28.0,297.0,1315.8720821388872,0.0,12.0,0.0
2025,Austria,COL,Alpine,,0,0,0.0,72.90591176470588,17.317,30.956,21.008,30.0,295.0,1861.886181477798,0.0,153.0,0.0
2025,Austria,GAS,Alpine,,0,0,22.0,72.94744117647059,17.308,31.111,21.256,31.0,335.0,6902.54092318493,42.0,130.0,71.33333333333333
2025,Austria,HAD,Racing Bulls,,0,0,51.0,72.62592647058824,17.292,31.273,21.257,41.0,316.0,2987.443690399579,0.0,0.0,0.0
2025,Austria,HAM,Ferrari,9.0,0,0,156.0,71.88366666666667,17.31,30.474,20.807,26.0,325.0,6907.529456502662,223.0,1582.0,281.5
2025,Austria,HUL,Kick Sauber,10.0,0,0,51.0,72.30570588235295,17.244,30.947,20.928,30.0,325.0,6933.850377347452,41.0,27.0,25.0
2025,Austria,LAW,Racing Bulls,,0,0,38.0,72.32697101449276,17.229,31.143,21.084,38.0,302.0,724.095477680922,0.0,51.0,0.0
2025,Austria,LEC,Ferrari,2.0,0,0,242.0,71.78711594202898,17.249,30.581,20.783,25.0,332.0,7150.151465512198,356.0,1448.0,240.33333333333334
2025,Austria,NOR,McLaren,7.0,1,1,423.0,71.57727536231884,17.267,30.357,20.543,32.0,319.0,7117.624641666179,374.0,1624.0,246.33333333333334
2025,Austria,OCO,Haas F1 Team,,0,0,38.0,72.43966176470587,17.249,30.883,21.055,31.0,335.0,6829.543000058504,23.0,155.0,51.666666666666664
2025,Austria,PIA,McLaren,8.0,0,1,410.0,71.58959420289855,17.082,30.284,20.441,29.0,319.0,7138.562657228105,292.0,1755.0,194.5
2025,Austria,RUS,Mercedes,3.0,0,0,319.0,72.35365217391305,17.119,30.822,21.032,27.0,332.0,6942.04832387527,245.0,1086.0,145.33333333333334
2025,Austria,SAI,Williams,4.0,0,0,64.0,84.9864,28.94,31.487,23.701,1.0,325.0,6891.68826420172,290.0,97.0,218.16666666666666
2025,Austria,STR,Aston Martin,,0,0,33.0,72.81467647058824,17.159,30.627,21.026,28.0,321.0,6890.002281635758,24.0,244.0,44.0
2025,Austria,TSU,Red Bull Racing,,0,0,33.0,73.37916417910448,17.135,30.941,21.273,30.0,323.0,6907.664394781489,30.0,1615.0,26.333333333333332
2025,Austria,VER,Red Bull Racing,1.0,0,1,421.0,84.9864,28.94,31.487,23.701,1.0,332.0,7258.53118235535,437.0,1211.0,469.1666666666667
2025,Belgium,ALB,Williams,6.0,0,0,73.0,111.1872,30.88,47.161,28.621,32.0,334.0,6978.351108640964,32.333333333333336,149.0,19.5
2025,Belgium,ALO,Aston Martin,,0,0,56.0,112.143325,30.759,46.134,28.547,33.0,336.0,6872.909085590592,65.33333333333333,207.0,119.0
2025,Belgium,ANT,Mercedes,,0,0,150.0,112.140025,30.421,45.439,28.348,32.0,312.0,3786.213859474639,150.0,1182.0,0.0
2025,Belgium,BEA,Haas F1 Team,,0,0,41.0,111.91392499999999,30.513,47.146,28.692,32.0,346.0,7179.608523957176,41.0,152.0,0.0
2025,Belgium,BOR,Kick Sauber,,0,0,19.0,111.51977500000001,31.12,46.932,28.72,32.0,297.0,1315.8720821388872,19.0,78.0,0.0
2025,Belgium,COL,Alpine,,0,0,0.0,112.41929999999999,30.602,46.915,28.436,32.0,295.0,1861.886181477798,0.0,110.0,0.0
2025,Belgium,GAS,Alpine,,0,0,22.0,111.8838,30.885,47.529,28.667,33.0,335.0,6902.54092318493,35.333333333333336,87.0,71.33333333333333
2025,Belgium,HAD,Racing Bulls,,0,0,51.0,113.30156410256411,31.385,47.062,28.928,30.0,316.0,2987.443690399579,51.0,89.0,0.0
2025,Belgium,HAM,Ferrari,9.0,0,0,156.0,111.00665,30.651,46.818,28.641,33.0,325.0,6907.529456502662,200.66666666666666,1334.0,281.5
2025,Belgium,HUL,Kick Sauber,10.0,0,0,51.0,111.891225,30.463,45.894,28.591,33.0,325.0,6933.850377347452,44.333333333333336,93.0,25.0
2025,Belgium,LAW,Racing Bulls,,0,0,38.0,111.43552500000001,31.116,46.866,28.626,32.0,302.0,724.095477680922,38.0,140.0,0.0
2025,Belgium,LEC,Ferrari,2.0,0,0,242.0,110.71430000000001,30.874,46.647,28.524,32.0,332.0,7150.151465512198,318.0,1200.0,240.33333333333334
2025,Belgium,NOR,McLaren,7.0,1,1,423.0,110.31927499999999,30.811,45.929,28.409,31.0,319.0,7117.624641666178,390.3333333333333,1791.0,246.33333333333334
2025,Belgium,OCO,Haas F1 Team,,0,0,38.0,112.24660000000002,30.481,47.526,28.461,38.0,335.0,6829.543000058504,28.0,177.0,51.666666666666664
2025,Belgium,PIA,McLaren,8.0,0,1,410.0,110.22515000000001,30.905,46.28,28.514,32.0,319.0,7138.562657228104,331.3333333333333,1922.0,194.5
2025,Belgium,RUS,Mercedes,3.0,0,0,319.0,111.0463,30.765,47.105,28.543,32.0,332.0,6942.04832387527,269.6666666666667,1087.0,145.33333333333334
2025,Belgium,SAI,Williams,4.0,0,0,64.0,112.30132499999999,31.006,45.919,28.892,32.0,325.0,6891.688264201719,214.66666666666666,222.0,218.16666666666666
2025,Belgium,STR,Aston Martin,,0,0,33.0,112.0087,30.894,47.394,28.683,32.0,321.0,6890.002281635758,27.0,239.0,44.0
2025,Belgium,TSU,Red Bull Racing,,0,0,33.0,112.04459999999999,30.74,47.524,28.748,31.0,323.0,6907.664394781489,31.0,1480.0,26.333333333333332
2025,Belgium,VER,Red Bull Racing,1.0,0,1,421.0,110.7452,30.943,46.512,28.563,32.0,332.0,7258.53118235535,431.6666666666667,1076.0,469.1666666666667
2025,Hungary,ALB,Williams,6.0,0,0,73.0,83.28444117647058,28.863,28.896,22.7,31.0,334.0,6978.351108640964,52.666666666666664,274.0,19.5
2025,Hungary,ALO,Aston Martin,,0,0,56.0,82.4743768115942,29.071,28.298,22.559,40.0,336.0,6872.909085590592,60.666666666666664,202.0,119.0
2025,Hungary,ANT,Mercedes,,0,0,150.0,82.8597794117647,29.186,28.654,22.753,48.0,312.0,3786.213859474639,150.0,1183.0,0.0
2025,Hungary,BEA,Haas F1 Team,,0,0,41.0,83.97487234042553,29.539,29.236,22.838,30.0,346.0,7179.608523957176,41.0,174.0,0.0
2025,Hungary,BOR,Kick Sauber,,0,0,19.0,82.56036231884057,29.061,28.649,22.706,40.0,297.0,1315.8720821388872,19.0,144.0,0.0
2025,Hungary,COL,Alpine,,0,0,0.0,83.40610294117647,29.225,28.765,22.776,34.0,295.0,1861.886181477798,0.0,67.0,0.0
2025,Hungary,GAS,Alpine,,0,0,22.0,83.3877205882353,29.272,29.182,22.705,37.0,335.0,6902.54092318493,28.666666666666668,44.0,71.33333333333333
2025,Hungary,HAD,Racing Bulls,,0,0,51.0,82.88608823529411,29.086,28.686,22.735,36.0,316.0,2987.443690399579,51.0,178.0,0.0
2025,Hungary,HAM,Ferrari,9.0,0,0,156.0,82.88388235294119,28.747,28.419,22.573,42.0,325.0,6907.529456502662,178.33333333333334,1086.0,281.5
2025,Hungary,HUL,Kick Sauber,10.0,0,0,51.0,83.17933823529411,28.77,28.58,22.573,36.0,325.0,6933.850377347452,47.666666666666664,159.0,25.0
2025,Hungary,LAW,Racing Bulls,,0,0,38.0,82.59111594202899,29.094,28.636,22.637,40.0,302.0,724.095477680922,38.0,229.0,0.0
2025,Hungary,LEC,Ferrari,2.0,0,0,242.0,82.19415942028985,29.099,28.318,22.708,30.0,332.0,7150.151465512198,280.0,952.0,240.33333333333334
2025,Hungary,NOR,McLaren,7.0,1,1,423.0,81.61030434782609,28.951,28.214,22.556,40.0,319.0,7117.624641666179,406.6666666666667,1958.0,246.33333333333334
2025,Hungary,OCO,Haas F1 Team,,0,0,38.0,83.39842647058823,29.424,29.236,22.873,55.0,335.0,6829.543000058504,33.0,199.0,51.666666666666664
